account_id,customer_id,Account_type,currency_code,current_balance,available_balance,hold_amount,minimum_balance,Interest_rate,routing_number,Opened_date
681173,8249718,Savings,USD,986529.68,982889.03,3640.65,100,0.0403,576614822,2020-02-28
272270,5366630,Savings,USD,358179.34,324697.19,33482.15,100,0.0282,841735645,2024-02-18
925543,3975682,Savings,USD,106144.38,104153.14,1991.24,100,0.0302,497734631,2022-06-14
500287,2272787,Checking,USD,103173.39,98076.5,5096.89,0,0.0153,346455810,2020-02-24
175027,4050766,Savings,USD,676194.52,657416.14,18778.38,100,0.048,817564447,2023-06-27
148434,6172869,Savings,USD,902591.29,823869.92,78721.37,100,0.0273,715969395,2020-03-18
480344,9882535,Checking,USD,691174.09,636679.86,54494.23,0,0.0166,270918908,2021-06-09
502450,1260589,Savings,USD,280760.1,276997.96,3762.14,100,0.0475,649138843,2021-12-13
687948,7417663,Savings,USD,385133.13,366090.41,19042.72,100,0.0242,550300371,2020-03-29
647490,9667026,Checking,USD,703360.16,683217.49,20142.67,0,0.0195,201682091,2024-08-20
187206,8729606,Checking,USD,374640.98,364797.49,9843.49,0,0.0169,197278892,2024-10-29
265460,4615609,Savings,USD,866854.74,790324.26,76530.48,100,0.029,933075861,2021-07-21
722528,7450103,Savings,USD,371311.78,337404.49,33907.29,100,0.0498,978722511,2020-08-27
416020,5088595,Savings,USD,300244.26,294442.55,5801.71,100,0.0286,739296469,2022-06-26
500671,6597560,Savings,USD,374504.57,365542.36,8962.21,100,0.0352,498528272,2024-11-09
459936,2311229,Checking,USD,681881.59,676735.15,5146.44,0,0.0119,129372237,2021-06-01
908705,8373580,Savings,USD,705500.4,695812.13,9688.27,100,0.0293,812801100,2021-03-12
568211,6355313,Checking,USD,108492.24,103259.5,5232.74,0,0.0134,650518323,2022-05-05
765177,2905074,Savings,USD,897414.56,826517.51,70897.05,100,0.0341,970145398,2020-12-06
587909,6131899,Checking,USD,726559.8,716976.4,9583.4,0,0.0101,927350813,2024-07-09
514832,3686912,Checking,USD,334630.69,319080.05,15550.64,0,0.0186,834836360,2024-04-03
955851,7828745,Savings,USD,755894.4,681594.83,74299.57,100,0.0489,428632259,2024-01-28
680601,3788951,Checking,USD,588469.56,553254.28,35215.28,0,0.0168,477160378,2024-04-04
106284,1463097,Savings,USD,914810.21,905892.55,8917.66,100,0.0225,635042681,2021-03-12
876898,1520946,Savings,USD,403686.5,363342.39,40344.11,100,0.0348,696006997,2020-09-05
621620,5529268,Savings,USD,434388.3,400591.35,33796.95,100,0.0256,777753578,2020-10-10
751864,8227220,Savings,USD,611023.33,596605.12,14418.21,100,0.0275,766668823,2023-06-03
589773,2173719,Checking,USD,388229.87,354003.57,34226.3,0,0.0142,328251925,2021-05-13
307142,4484405,Checking,USD,191180.56,176450.39,14730.17,0,0.0132,525694219,2023-08-11
325574,2317322,Savings,USD,688910.83,668343.94,20566.89,100,0.025,870532453,2020-03-12
515992,9343672,Checking,USD,494852.6,467768.97,27083.63,0,0.0182,460974798,2020-11-02
617566,3353038,Savings,USD,213407.67,208027.36,5380.31,100,0.0214,336614550,2024-05-15
640989,7315929,Checking,USD,193240.68,181661.69,11578.99,0,0.0174,538674544,2021-11-09
344250,6501428,Checking,USD,491494.86,443063.81,48431.05,0,0.0171,534345465,2022-08-24
145647,6581066,Checking,USD,80729.08,74043.12,6685.96,0,0.0169,264528116,2023-09-10
659883,5992421,Checking,USD,775720.58,723164.98,52555.6,0,0.0127,894481593,2020-09-03
614883,4628715,Savings,USD,543220.48,523368.56,19851.92,100,0.0301,182228834,2024-04-05
890184,1957461,Savings,USD,761745.57,699646.2,62099.37,100,0.041,923853062,2024-10-22
482714,3663391,Savings,USD,410011.67,401600.34,8411.33,100,0.022,418123207,2024-03-24
632173,8978743,Checking,USD,15103.16,14524.05,579.11,0,0.0183,509480807,2022-07-28
338608,1957461,Savings,USD,469594.35,422880.83,46713.52,100,0.0321,353080506,2024-05-02
159703,2981749,Savings,USD,693904.82,662817.48,31087.34,100,0.0231,334505990,2024-01-25
226984,6398830,Checking,USD,456156.13,421167.08,34989.05,0,0.0149,918848928,2022-04-19
819275,7692973,Checking,USD,200178.38,193806.9,6371.48,0,0.0113,993901946,2020-03-25
538722,6574492,Savings,USD,803745.19,751882.13,51863.06,100,0.0298,717424138,2023-07-20
657350,7787874,Savings,USD,316458.15,307977.66,8480.49,100,0.0349,703797715,2024-03-27
619274,6383479,Savings,USD,422466.69,384758.62,37708.07,100,0.0496,442843011,2022-08-23
491353,1000402,Checking,USD,697637.65,631579.66,66057.99,0,0.0125,405982634,2021-06-30
438741,8249718,Checking,USD,802132.48,779216.19,22916.29,0,0.0176,459355824,2020-10-24
634523,5175168,Checking,USD,664422.18,639584.53,24837.65,0,0.0165,612682420,2022-04-03
214546,5279194,Checking,USD,916005.5,834016.55,81988.95,0,0.0113,869124666,2022-09-08
634433,5572782,Checking,USD,641754.16,627434.99,14319.17,0,0.0187,730694524,2022-10-04
176921,4931614,Checking,USD,29444.68,28589.49,855.19,0,0.0174,944743668,2020-08-02
480054,9376469,Savings,USD,289597.45,280242.83,9354.62,100,0.0363,852160702,2022-03-11
465110,4771144,Checking,USD,713824.65,704797.95,9026.7,0,0.0189,807301291,2023-08-26
561612,5747402,Checking,USD,547151.71,528368.14,18783.57,0,0.014,677186809,2022-02-26
173779,5518722,Savings,USD,337371.3,330124.01,7247.29,100,0.0323,759764992,2024-05-27
684548,5228144,Checking,USD,446896.42,434970.95,11925.47,0,0.0112,615832396,2020-05-05
835391,5063426,Savings,USD,507255.61,505811.43,1444.18,100,0.0209,705387029,2023-09-08
380349,2451159,Savings,USD,707458.36,646959.87,60498.49,100,0.0333,718432248,2020-07-25
363781,6449722,Savings,USD,816287.92,791515.52,24772.4,100,0.0435,492879296,2022-08-17
469737,8064344,Checking,USD,261229.59,248418.7,12810.89,0,0.0158,308704434,2020-07-05
416711,7278881,Savings,USD,288461.03,261369.35,27091.68,100,0.0368,888602402,2023-08-24
865169,8097119,Savings,USD,445861.96,427336.94,18525.02,100,0.0255,376020982,2021-02-04
968304,2000502,Checking,USD,584849.7,539346.71,45502.99,0,0.014,884287204,2021-04-14
507252,1836842,Checking,USD,432452.67,408853.86,23598.81,0,0.0124,574614143,2022-12-24
462106,1936545,Checking,USD,804850.66,740549.41,64301.25,0,0.0189,568885648,2022-01-22
249081,4614578,Savings,USD,218109.26,217805.26,304.0,100,0.0263,979692055,2020-11-07
245858,1543119,Savings,USD,748760.05,690685.74,58074.31,100,0.0279,399911661,2023-10-21
808583,7511969,Checking,USD,844250.78,792671.44,51579.34,0,0.014,657334240,2023-05-21
941911,8957160,Savings,USD,865897.8,854328.22,11569.58,100,0.0265,118409598,2023-05-25
646987,7184379,Checking,USD,815892.72,810197.16,5695.56,0,0.0112,489395378,2022-08-14
117835,7208242,Savings,USD,333664.23,310022.48,23641.75,100,0.0459,573942618,2022-07-14
263466,5618620,Savings,USD,156003.88,144365.34,11638.54,100,0.0327,755255995,2022-03-09
690710,1673261,Savings,USD,30743.81,29168.73,1575.08,100,0.0292,499273933,2020-11-28
945772,9190108,Savings,USD,9440.9,9106.11,334.79,100,0.0229,100355004,2024-04-14
385180,9672969,Checking,USD,956225.24,897029.96,59195.28,0,0.0146,727221206,2021-04-07
567073,7224391,Checking,USD,306573.63,291240.13,15333.5,0,0.0112,268573556,2022-07-18
494130,4328987,Checking,USD,731421.22,713393.31,18027.91,0,0.0159,271347203,2024-01-09
498997,5805562,Savings,USD,96978.85,96392.28,586.57,100,0.0443,473012225,2020-04-26
858847,7024133,Checking,USD,111429.04,109376.61,2052.43,0,0.0149,732661260,2020-09-18
844739,9866179,Savings,USD,248645.32,224821.01,23824.31,100,0.0351,810364263,2021-06-12
249367,3929399,Checking,USD,849233.02,772746.9,76486.12,0,0.0174,966814282,2021-09-13
433381,7005357,Savings,USD,496536.43,485817.31,10719.12,100,0.0371,276707244,2023-06-20
338135,3139710,Savings,USD,401024.56,394024.56,7000.0,100,0.0491,635157046,2024-08-04
339830,2868877,Savings,USD,542164.84,531521.75,10643.09,100,0.0493,889257526,2021-08-22
492224,5446247,Savings,USD,26389.7,25134.09,1255.61,100,0.0496,745354474,2021-11-20
399546,5878845,Savings,USD,720945.03,661415.97,59529.06,100,0.0409,988156649,2022-12-23
709183,5748811,Savings,USD,874662.62,839315.6,35347.02,100,0.0314,105320087,2022-10-12
523749,8351842,Savings,USD,152794.34,143963.65,8830.69,100,0.0424,193216996,2023-01-02
287326,4889949,Savings,USD,336650.76,311843.25,24807.51,100,0.0385,311782760,2020-02-21
590246,8424295,Savings,USD,987838.93,898386.61,89452.32,100,0.0337,773792489,2021-06-05
148778,1867567,Checking,USD,660991.81,636803.77,24188.04,0,0.0198,201471399,2020-01-20
577186,9180249,Checking,USD,291054.92,263603.34,27451.58,0,0.0199,773747384,2023-07-01
999407,2756508,Checking,USD,24727.93,22816.12,1911.81,0,0.0169,967872821,2023-01-17
214449,1213470,Checking,USD,30787.9,27762.95,3024.95,0,0.0193,762672215,2022-03-06
583532,7997437,Savings,USD,60683.83,57173.37,3510.46,100,0.0326,198608930,2023-03-09
769688,2299007,Checking,USD,993405.69,951994.13,41411.56,0,0.0137,645510131,2024-07-03
450445,6546440,Checking,USD,761838.8,723319.49,38519.31,0,0.0107,801138451,2024-06-30
253617,9659192,Checking,USD,287589.25,260780.63,26808.62,0,0.0182,328721910,2020-04-03
771621,6975362,Savings,USD,775783.04,743882.88,31900.16,100,0.0268,537530160,2022-05-17
400485,8834277,Checking,USD,566268.09,560097.63,6170.46,0,0.0101,109238839,2024-11-09
500270,8561753,Savings,USD,36202.59,35612.51,590.08,100,0.0394,463248625,2021-10-13
148998,1713900,Savings,USD,344265.58,328129.16,16136.42,100,0.0464,178924732,2022-03-25
933637,4972005,Savings,USD,524785.77,473212.83,51572.94,100,0.0279,452233136,2021-12-20
913884,1389982,Checking,USD,71145.34,65093.07,6052.27,0,0.0175,713289238,2020-09-09
591886,6107051,Savings,USD,786896.97,751810.84,35086.13,100,0.0245,655683463,2020-08-23
526141,8468728,Checking,USD,970052.41,952248.58,17803.83,0,0.018,282390931,2024-09-03
992480,1600952,Savings,USD,136178.22,128795.21,7383.01,100,0.0214,380033653,2022-09-24
513959,3484594,Checking,USD,495586.24,456655.69,38930.55,0,0.0145,196442394,2019-12-29
926511,7699359,Checking,USD,881188.83,847241.78,33947.05,0,0.013,631170579,2020-04-02
372303,4882892,Savings,USD,163169.83,156511.09,6658.74,100,0.0242,585241194,2024-07-30
514770,8065933,Checking,USD,833444.83,765441.66,68003.17,0,0.0172,777401389,2024-07-16
657256,2470084,Savings,USD,690280.16,644716.99,45563.17,100,0.0445,339206464,2022-10-10
465194,9272668,Savings,USD,8598.69,8235.94,362.75,100,0.0481,685190047,2021-07-29
983441,9955423,Savings,USD,125996.14,125064.69,931.45,100,0.0459,993256452,2023-01-07
654809,8811844,Savings,USD,918631.45,906501.52,12129.93,100,0.0426,511502061,2021-07-17
274280,2378811,Savings,USD,504133.87,488511.96,15621.91,100,0.0243,654093794,2023-09-28
598298,3697133,Savings,USD,785015.55,715344.73,69670.82,100,0.031,280748371,2020-07-24
228010,7525273,Savings,USD,200726.09,189661.04,11065.05,100,0.0307,546124193,2024-03-03
332812,8741107,Savings,USD,499343.95,453495.24,45848.71,100,0.0253,216873443,2022-12-09
825062,1016506,Checking,USD,192609.71,181069.89,11539.82,0,0.0176,606066853,2022-05-28
926111,5095330,Checking,USD,336499.93,327210.98,9288.95,0,0.0136,747711309,2022-05-13
703537,6938380,Checking,USD,116569.3,112777.62,3791.68,0,0.016,335367780,2020-05-26
863210,9031570,Savings,USD,492898.3,448205.35,44692.95,100,0.049,993907002,2021-05-06
275392,5661529,Checking,USD,952689.34,941336.51,11352.83,0,0.013,956065568,2023-02-08
286728,4303927,Savings,USD,165861.68,158218.81,7642.87,100,0.0335,910964164,2023-09-18
696400,5288041,Savings,USD,912798.92,883826.71,28972.21,100,0.0426,877057059,2024-04-18
437730,7903583,Savings,USD,797459.76,754990.47,42469.29,100,0.0443,230200810,2022-07-05
825870,2811276,Checking,USD,894265.67,888052.57,6213.1,0,0.0173,558276842,2020-12-17
215613,4008052,Checking,USD,202825.1,187272.08,15553.02,0,0.0132,591200472,2021-02-08
547089,9968879,Checking,USD,770453.53,768628.54,1824.99,0,0.0105,918671674,2022-06-22
449363,1831291,Checking,USD,34443.97,31653.46,2790.51,0,0.0191,895839009,2022-03-22
165293,2935759,Checking,USD,871564.15,813403.55,58160.6,0,0.0108,141009167,2020-12-05
610571,4293355,Checking,USD,673359.85,647691.93,25667.92,0,0.0108,507993378,2021-09-27
690826,7857417,Savings,USD,802491.36,730411.8,72079.56,100,0.0265,224611828,2022-05-05
705760,6591069,Savings,USD,311458.81,285464.09,25994.72,100,0.0458,538342471,2021-10-24
290786,8918538,Savings,USD,351404.93,337428.33,13976.6,100,0.0368,295727795,2020-09-21
719303,5446002,Savings,USD,562179.9,536409.26,25770.64,100,0.035,328646380,2023-03-21
588858,1836842,Checking,USD,890428.9,840477.69,49951.21,0,0.0124,699579116,2023-08-19
623559,2194630,Checking,USD,78478.18,74707.49,3770.69,0,0.0105,221323820,2022-11-14
815375,9240355,Savings,USD,235624.73,229971.4,5653.33,100,0.0219,443985436,2022-05-06
958196,3274128,Savings,USD,537422.92,507199.93,30222.99,100,0.029,264741914,2022-04-14
278398,7982341,Checking,USD,864396.44,837484.43,26912.01,0,0.0115,962816418,2020-05-02
238112,9309833,Savings,USD,65342.35,61724.0,3618.35,100,0.0474,439351251,2022-11-16
406479,7465518,Checking,USD,916294.49,844820.15,71474.34,0,0.0161,577901076,2023-02-12
898916,7223260,Savings,USD,417877.51,392571.37,25306.14,100,0.0481,835713443,2022-11-08
490300,8203530,Checking,USD,997435.1,921708.59,75726.51,0,0.0143,548671057,2022-06-14
500403,3361198,Savings,USD,716962.43,659470.91,57491.52,100,0.0415,662704610,2021-04-02
727586,2149597,Checking,USD,875529.44,868094.8,7434.64,0,0.0159,351519494,2024-09-15
431308,9983657,Savings,USD,804981.72,756400.25,48581.47,100,0.0254,378957786,2024-07-06
120510,4495529,Savings,USD,273013.11,266040.94,6972.17,100,0.0393,643510359,2021-05-03
878920,8790358,Checking,USD,526145.24,493728.65,32416.59,0,0.0131,715992116,2021-10-08
777742,9404828,Checking,USD,398489.07,396285.72,2203.35,0,0.0157,963655511,2020-08-27
380050,6817661,Savings,USD,213874.68,210451.67,3423.01,100,0.0348,108484955,2024-05-16
559533,8918538,Savings,USD,988954.3,898271.65,90682.65,100,0.0448,780009139,2022-04-21
614085,5785907,Savings,USD,606818.91,577762.09,29056.82,100,0.0478,613590477,2021-10-25
864193,5163073,Checking,USD,178537.61,165161.94,13375.67,0,0.0149,725033604,2020-08-14
131959,1115992,Savings,USD,45606.33,44482.83,1123.5,100,0.0364,174017589,2024-11-12
691906,6530787,Savings,USD,289460.16,276517.84,12942.32,100,0.0231,616202680,2024-10-15
398723,6576483,Savings,USD,866378.57,800854.95,65523.62,100,0.0463,466318932,2020-12-23
739383,5094336,Checking,USD,551438.34,524798.86,26639.48,0,0.0159,727273548,2021-02-23
808580,8250473,Savings,USD,965483.92,934504.23,30979.69,100,0.0374,904542157,2024-08-26
905788,2278005,Savings,USD,777626.27,744964.42,32661.85,100,0.0394,817291871,2022-10-27
744151,7022171,Checking,USD,657394.84,624612.22,32782.62,0,0.0177,612765821,2024-01-06
659616,4518709,Savings,USD,675036.44,615809.06,59227.38,100,0.0452,945370545,2023-09-09
680274,7222468,Savings,USD,790952.05,712412.03,78540.02,100,0.0292,607190459,2021-10-28
287219,5458943,Checking,USD,673532.74,642980.03,30552.71,0,0.0124,283668833,2022-11-25
463965,8924643,Savings,USD,518569.82,508466.12,10103.7,100,0.0342,994876340,2021-10-06
628406,4744731,Checking,USD,294730.46,273831.78,20898.68,0,0.0191,237251537,2022-04-23
284187,2566382,Savings,USD,703628.83,698743.64,4885.19,100,0.0376,463850490,2020-03-01
125602,2393246,Savings,USD,866676.31,812442.43,54233.88,100,0.031,566607239,2021-08-27
508563,8821032,Savings,USD,671458.99,623776.76,47682.23,100,0.0422,522223426,2021-05-26
273569,9446654,Savings,USD,565051.88,554725.86,10326.02,100,0.0361,449141601,2024-09-30
544562,1842181,Savings,USD,354132.38,336169.67,17962.71,100,0.0468,909030857,2020-08-17
218856,5573505,Checking,USD,947053.96,858800.85,88253.11,0,0.0117,573208085,2021-07-20
872453,5381184,Checking,USD,874293.98,868907.68,5386.3,0,0.0159,939821084,2022-01-29
247412,9518221,Savings,USD,406062.83,381880.53,24182.3,100,0.0267,267840962,2021-02-09
980316,1949563,Savings,USD,690008.2,655299.56,34708.64,100,0.0455,674268507,2022-12-24
184420,8788156,Checking,USD,307461.35,296888.59,10572.76,0,0.0188,242029237,2020-06-15
297303,7523872,Checking,USD,26703.63,25647.46,1056.17,0,0.0122,775177458,2020-10-30
571365,4654144,Savings,USD,758957.33,727243.06,31714.27,100,0.0454,825155010,2020-01-28
227631,2973234,Savings,USD,97860.12,89008.59,8851.53,100,0.0224,824718648,2020-06-28
975136,6283117,Savings,USD,822707.79,803956.89,18750.9,100,0.0377,608873453,2023-12-10
957675,1250757,Checking,USD,226570.06,218175.21,8394.85,0,0.0175,152601802,2020-02-06
846627,8452783,Checking,USD,633446.97,571552.59,61894.38,0,0.012,266710468,2024-03-20
150317,2859539,Checking,USD,682252.52,639607.29,42645.23,0,0.0106,534894666,2019-12-25
676642,8861812,Checking,USD,566806.96,554037.8,12769.16,0,0.0102,353061245,2024-05-10
679367,7018787,Savings,USD,675105.47,619033.85,56071.62,100,0.048,315045044,2021-05-11
385767,5172111,Checking,USD,79194.1,74560.04,4634.06,0,0.0155,606027474,2022-10-21
207740,4603370,Savings,USD,98046.06,89314.99,8731.07,100,0.0377,458170046,2023-01-05
948729,4787896,Checking,USD,233607.31,226814.73,6792.58,0,0.0134,238275798,2021-08-08
723094,4390864,Savings,USD,868154.57,819366.98,48787.59,100,0.0212,651622791,2021-11-25
414777,9024716,Checking,USD,412692.05,390985.9,21706.15,0,0.0104,143183116,2023-07-08
512890,6228407,Checking,USD,697558.42,656465.69,41092.73,0,0.0142,493197182,2019-11-24
182899,8681344,Checking,USD,139020.35,133393.63,5626.72,0,0.0131,666792544,2022-06-11
992641,5795781,Savings,USD,463213.99,443767.79,19446.2,100,0.04,841245403,2022-11-24
143270,4061858,Checking,USD,660734.72,641956.97,18777.75,0,0.0187,866245662,2024-07-24
587237,3317955,Savings,USD,611103.78,601433.3,9670.48,100,0.0494,718227744,2023-01-20
440400,6703062,Checking,USD,548176.54,534091.83,14084.71,0,0.0182,142952303,2020-06-03
320567,8022695,Checking,USD,997895.21,932481.67,65413.54,0,0.0151,317821157,2024-01-26
275562,9398437,Savings,USD,909566.95,880733.47,28833.48,100,0.0419,777686760,2020-07-06
571826,5977344,Checking,USD,913487.57,836063.79,77423.78,0,0.0153,208079042,2023-08-27
391469,7932002,Checking,USD,957373.19,953236.5,4136.69,0,0.0167,899927791,2023-02-21
102265,4790642,Checking,USD,508171.78,470691.09,37480.69,0,0.0131,462333729,2023-09-09
809132,4457303,Checking,USD,273432.93,256398.3,17034.63,0,0.0177,824201111,2021-10-29
589787,1441905,Checking,USD,720680.19,704532.34,16147.85,0,0.0168,426464709,2020-06-12
848652,6979689,Checking,USD,334614.48,304324.01,30290.47,0,0.014,369967825,2023-04-23
551876,2684767,Savings,USD,485450.43,465133.31,20317.12,100,0.0314,423389744,2023-04-25
213743,2775723,Checking,USD,803117.17,769762.21,33354.96,0,0.0185,880354547,2022-08-15
212292,3459747,Savings,USD,419480.95,394908.75,24572.2,100,0.0299,405903926,2024-08-10
138833,3418487,Checking,USD,598739.14,585959.13,12780.01,0,0.0162,259413675,2024-09-10
242056,3615179,Checking,USD,595417.55,587637.11,7780.44,0,0.0151,647956090,2022-02-19
891923,5453052,Savings,USD,722621.24,684291.43,38329.81,100,0.0321,830998973,2019-12-29
446968,5336694,Checking,USD,611797.32,595981.35,15815.97,0,0.0173,550699915,2022-10-21
915479,1888559,Checking,USD,582002.54,567558.22,14444.32,0,0.0119,414163815,2019-11-26
655864,4540707,Savings,USD,535788.66,526742.33,9046.33,100,0.0229,168795204,2021-07-19
324520,2477487,Checking,USD,52667.12,51938.9,728.22,0,0.0169,868192421,2022-04-04
