cust_number,social_security_num,firstname,lastname,birthdate,email_address,contact_number,street_address,city,state_code,postal_code,nation,fico_score,annual_income,customer_type
2967970,168-53-3591,Mary,Davis,2005-05-03,mary.davis@example.com,(158)-593-6937,8872 Main St,Houston,TX,59123,United States,581,47132.14,Personal
4489829,136-50-9625,Mary,Taylor,1954-05-12,mary.taylor@example.com,(797)-121-9268,5562 Main St,Chicago,NY,71033,United States,504,67514.29,Business
6932358,710-46-9569,Michael,Brown,1959-06-08,michael.brown@example.com,(240)-480-2969,4661 1st Ave,Chicago,AZ,11937,United States,543,106630.86,Business
7003488,955-37-1013,Linda,Moore,1974-01-02,linda.moore@example.com,(447)-119-4222,5374 Elm St,Chicago,IL,23653,United States,309,119620.33,Personal
9896690,800-38-9152,William,Moore,1945-10-19,william.moore@example.com,(564)-964-6512,8005 Broadway,Los Angeles,IL,31373,United States,553,127894.73,Personal
2978596,945-71-6305,Elizabeth,Wilson,1962-01-12,elizabeth.wilson@example.com,(961)-121-5179,7216 Main St,Los Angeles,CA,22784,United States,304,58628.63,Personal
1829921,147-98-7719,Elizabeth,Smith,1956-07-12,elizabeth.smith@example.com,(665)-308-4467,896 2nd Ave,Phoenix,IL,56231,United States,323,43971.02,Personal
6273046,794-78-9862,Robert,Jones,2002-06-06,robert.jones@example.com,(965)-202-9248,4918 1st Ave,Phoenix,CA,41397,United States,531,125017.73,Personal
3201974,481-14-9194,Elizabeth,Davis,1948-07-23,elizabeth.davis@example.com,(523)-525-3214,5729 2nd Ave,Los Angeles,CA,59907,United States,582,68656.64,Personal
8972360,628-59-6383,Mary,Moore,1991-09-17,mary.moore@example.com,(575)-634-4244,4495 1st Ave,New York,AZ,39982,United States,516,68537.65,Personal
1240154,821-73-2568,Patricia,Smith,2002-04-11,patricia.smith@example.com,(247)-326-9849,9171 Main St,Los Angeles,AZ,49505,United States,701,141134.76,Business
8325842,722-97-1326,Elizabeth,Davis,1958-01-11,elizabeth.davis@example.com,(832)-567-3143,8515 Main St,Los Angeles,IL,33987,United States,303,123274.63,Personal
5332617,462-49-4462,James,Moore,1958-05-24,james.moore@example.com,(368)-207-3941,9063 Elm St,Chicago,NY,72261,United States,745,81998.15,Business
8050261,115-52-1338,Mary,Johnson,1994-01-11,mary.johnson@example.com,(514)-778-2507,9568 Elm St,New York,IL,24403,United States,562,119949.16,Business
2136710,716-81-7400,Elizabeth,Miller,1988-01-19,elizabeth.miller@example.com,(181)-381-5280,3282 Main St,New York,TX,68477,United States,735,45158.66,Business
4759723,256-28-3275,Elizabeth,Wilson,1984-02-16,elizabeth.wilson@example.com,(963)-735-4137,1062 Main St,Los Angeles,CA,87143,United States,770,35941.17,Personal
5269363,444-41-7171,Elizabeth,Wilson,1999-05-14,elizabeth.wilson@example.com,(797)-938-2465,7246 Main St,New York,CA,65969,United States,576,43087.65,Personal
1136278,242-86-8752,James,Moore,1946-02-24,james.moore@example.com,(391)-591-1267,8784 Elm St,New York,NY,21338,United States,716,50973.51,Personal
2582062,430-22-2581,Patricia,Moore,1993-10-29,patricia.moore@example.com,(226)-340-1716,3727 Elm St,Los Angeles,NY,40856,United States,315,146041.68,Business
3452179,202-62-7278,Barbara,Jones,1955-12-16,barbara.jones@example.com,(917)-762-4711,2095 2nd Ave,Chicago,IL,77747,United States,490,44627.93,Business
6852711,905-48-2640,William,Moore,1955-01-26,william.moore@example.com,(199)-941-5041,7992 1st Ave,Chicago,IL,99782,United States,516,110490.14,Personal
9242332,969-30-3906,James,Jones,1996-01-29,james.jones@example.com,(579)-436-7088,3799 2nd Ave,Los Angeles,IL,12432,United States,441,106559.26,Personal
3990662,231-99-3845,Robert,Johnson,1938-07-20,robert.johnson@example.com,(332)-129-7725,159 Broadway,Phoenix,TX,31135,United States,397,31876.43,Personal
1458019,139-12-2845,Mary,Taylor,2001-09-09,mary.taylor@example.com,(402)-167-9751,230 1st Ave,Los Angeles,TX,27766,United States,333,74539.87,Business
3127188,242-13-6666,Barbara,Johnson,1997-02-05,barbara.johnson@example.com,(345)-315-1362,1290 1st Ave,Los Angeles,AZ,84849,United States,303,92710.85,Business
4912162,610-39-6997,William,Brown,1956-02-02,william.brown@example.com,(491)-835-1634,2817 Broadway,Los Angeles,IL,36504,United States,527,90536.47,Business
2161346,409-34-7174,Robert,Williams,1997-11-30,robert.williams@example.com,(801)-564-5305,8562 2nd Ave,Chicago,AZ,74330,United States,558,97041.29,Business
3989380,828-57-8338,Robert,Miller,1992-07-27,robert.miller@example.com,(688)-688-8933,6852 Main St,New York,AZ,16518,United States,601,111644.08,Business
4534751,802-10-5027,William,Moore,1956-09-18,william.moore@example.com,(813)-568-9906,4156 Main St,Phoenix,NY,19843,United States,489,41998.52,Personal
8480826,756-73-4019,Robert,Jones,1985-06-12,robert.jones@example.com,(192)-888-7656,3755 Broadway,Los Angeles,NY,17848,United States,300,59761.31,Personal
1270166,562-79-2867,William,Moore,1989-06-19,william.moore@example.com,(241)-421-3152,8380 2nd Ave,Houston,NY,83457,United States,585,134265.73,Personal
3517188,700-38-4867,John,Jones,1952-02-11,john.jones@example.com,(631)-789-3679,6541 1st Ave,Los Angeles,TX,35533,United States,462,131844.02,Personal
8517252,450-29-4480,Patricia,Moore,1974-09-02,patricia.moore@example.com,(528)-982-7651,6508 Main St,Chicago,CA,11261,United States,450,79984.99,Business
2495918,806-42-1296,James,Moore,1966-06-05,james.moore@example.com,(742)-412-2410,2512 Main St,Houston,IL,28567,United States,682,110151.42,Business
2844846,120-71-3526,James,Moore,1990-12-09,james.moore@example.com,(160)-973-7367,551 1st Ave,Houston,TX,78205,United States,849,84480.53,Personal
5615850,174-77-7085,Linda,Williams,2000-06-22,linda.williams@example.com,(255)-809-4978,6258 Elm St,Phoenix,AZ,86555,United States,448,58325.17,Personal
1784918,334-61-9391,William,Williams,1960-01-09,william.williams@example.com,(314)-793-8799,1251 Elm St,New York,IL,65553,United States,625,90289.9,Personal
9559606,337-14-4232,Robert,Moore,1960-10-04,robert.moore@example.com,(481)-113-6187,7713 1st Ave,Phoenix,IL,51286,United States,541,128993.11,Personal
1994012,350-19-7270,James,Johnson,1954-10-01,james.johnson@example.com,(976)-405-3533,8869 Broadway,Phoenix,CA,24415,United States,347,64906.61,Business
8277265,990-37-4960,Elizabeth,Jones,1994-05-27,elizabeth.jones@example.com,(911)-130-3878,9178 1st Ave,New York,NY,65332,United States,681,77598.84,Business
9818727,773-90-1015,Elizabeth,Moore,1959-01-21,elizabeth.moore@example.com,(376)-128-2385,1642 Broadway,Phoenix,CA,17816,United States,480,145915.23,Business
2408932,844-67-9782,James,Davis,1993-03-11,james.davis@example.com,(173)-829-8450,4813 Main St,Los Angeles,IL,63429,United States,675,57857.57,Personal
8929428,556-67-1193,Robert,Brown,1976-12-22,robert.brown@example.com,(121)-299-4429,4774 1st Ave,Phoenix,IL,21600,United States,816,39651.95,Business
4439206,282-28-7187,Michael,Johnson,1967-05-14,michael.johnson@example.com,(279)-645-7169,9079 1st Ave,New York,AZ,55781,United States,669,69443.36,Personal
4898076,884-12-9405,Robert,Johnson,1975-09-11,robert.johnson@example.com,(645)-633-4339,5752 Main St,New York,TX,56298,United States,828,53696.51,Business
8317201,718-20-1985,Linda,Miller,1975-08-23,linda.miller@example.com,(418)-608-2372,1435 2nd Ave,New York,TX,37877,United States,731,34568.0,Personal
3966028,442-92-5127,Elizabeth,Taylor,1995-12-27,elizabeth.taylor@example.com,(828)-161-5524,8730 Main St,Los Angeles,NY,53207,United States,505,67032.42,Business
5529859,391-75-4399,Mary,Smith,1985-01-12,mary.smith@example.com,(960)-575-1634,1167 Elm St,Los Angeles,CA,34094,United States,777,131162.38,Personal
3522694,115-65-1424,Patricia,Brown,1939-01-21,patricia.brown@example.com,(288)-999-1376,9783 Main St,Los Angeles,NY,52393,United States,850,132184.71,Personal
2737876,359-61-5640,Robert,Williams,1936-03-19,robert.williams@example.com,(269)-763-4001,1438 Main St,Houston,CA,24977,United States,719,142624.93,Personal
5700480,255-52-4982,Barbara,Davis,1940-06-09,barbara.davis@example.com,(595)-150-9675,4836 1st Ave,New York,CA,51734,United States,413,100367.98,Personal
6175735,759-62-4293,Robert,Brown,1977-09-14,robert.brown@example.com,(476)-314-7374,308 2nd Ave,Los Angeles,TX,65132,United States,472,48973.54,Personal
6329944,235-22-9404,James,Johnson,1939-10-09,james.johnson@example.com,(851)-287-6620,4961 1st Ave,Chicago,AZ,85763,United States,685,117102.83,Personal
5556918,635-44-2657,Robert,Smith,1961-12-26,robert.smith@example.com,(829)-750-4205,177 Main St,Los Angeles,CA,74096,United States,726,102248.49,Personal
5835482,701-56-1411,Elizabeth,Brown,1966-01-16,elizabeth.brown@example.com,(903)-687-6329,8503 Elm St,Houston,AZ,83865,United States,781,45645.15,Business
4268499,728-98-8484,John,Jones,1990-02-20,john.jones@example.com,(633)-152-3811,3915 Main St,New York,CA,84175,United States,662,41372.17,Personal
9964544,667-60-9818,Barbara,Moore,2000-11-30,barbara.moore@example.com,(211)-846-5135,1890 Main St,Phoenix,AZ,77941,United States,730,92160.42,Business
1398144,409-42-4025,John,Jones,1971-03-04,john.jones@example.com,(789)-721-8886,2393 Main St,Phoenix,CA,61751,United States,767,115281.47,Business
9457331,956-56-9808,Mary,Jones,1943-04-11,mary.jones@example.com,(926)-946-6419,7913 2nd Ave,New York,NY,53197,United States,848,92913.32,Personal
5598753,916-45-2344,Patricia,Miller,1946-03-27,patricia.miller@example.com,(968)-681-5251,4943 Elm St,Phoenix,TX,34382,United States,846,110751.68,Business
6019290,899-25-2964,Mary,Johnson,1996-12-01,mary.johnson@example.com,(888)-457-2001,2228 2nd Ave,New York,NY,46292,United States,814,65508.27,Personal
5921652,924-47-1800,Michael,Johnson,1930-03-08,michael.johnson@example.com,(176)-882-6588,3551 Elm St,New York,NY,70758,United States,394,53801.21,Personal
3976087,716-91-3513,James,Johnson,1982-08-02,james.johnson@example.com,(278)-769-7985,3342 Elm St,Phoenix,NY,18336,United States,776,126178.42,Business
9603615,228-68-4424,Elizabeth,Jones,1976-05-21,elizabeth.jones@example.com,(961)-348-8822,6418 1st Ave,Chicago,CA,28584,United States,557,50709.1,Business
1826266,498-84-4759,John,Davis,2003-08-19,john.davis@example.com,(529)-450-3847,6844 2nd Ave,Houston,TX,54924,United States,512,127931.01,Personal
3838034,484-58-2886,Elizabeth,Williams,1954-12-31,elizabeth.williams@example.com,(211)-711-3614,8281 Main St,Phoenix,NY,51490,United States,813,125582.95,Personal
9794511,308-43-9847,Barbara,Miller,1975-04-17,barbara.miller@example.com,(388)-684-1947,9180 1st Ave,Los Angeles,CA,44450,United States,473,34995.96,Personal
5997462,802-71-6303,Michael,Taylor,1959-01-09,michael.taylor@example.com,(283)-159-7409,6413 Main St,Phoenix,AZ,53836,United States,633,92490.02,Personal
3355153,221-39-6946,John,Moore,1980-01-27,john.moore@example.com,(250)-411-9807,4708 1st Ave,Phoenix,CA,51758,United States,569,77341.7,Business
7864399,660-61-3937,John,Williams,1964-09-22,john.williams@example.com,(177)-656-8076,6850 1st Ave,Los Angeles,NY,13119,United States,492,31399.45,Business
8809264,366-13-1995,Mary,Wilson,1986-11-15,mary.wilson@example.com,(387)-601-4148,3122 Elm St,Chicago,NY,41820,United States,826,108842.0,Business
7086752,306-90-2930,Linda,Miller,1941-01-09,linda.miller@example.com,(626)-256-4743,8678 2nd Ave,Los Angeles,CA,79925,United States,345,75145.38,Personal
2776817,733-73-5850,James,Johnson,1999-12-15,james.johnson@example.com,(763)-246-5471,5563 Broadway,Houston,IL,87753,United States,460,102423.28,Business
2073097,894-31-9873,James,Miller,1948-10-28,james.miller@example.com,(750)-613-8006,367 Main St,Phoenix,TX,28377,United States,752,140514.26,Business
7811553,930-68-9902,Barbara,Smith,1981-03-27,barbara.smith@example.com,(359)-782-1826,4830 Elm St,Chicago,NY,64753,United States,585,99997.55,Personal
1464510,852-55-4170,John,Moore,2000-07-25,john.moore@example.com,(631)-959-8975,8549 Main St,Houston,AZ,31097,United States,419,54376.89,Business
4882805,189-42-1944,Linda,Wilson,1998-05-24,linda.wilson@example.com,(278)-375-8375,8967 Broadway,Houston,IL,51482,United States,734,62149.53,Business
1162975,427-52-7013,Barbara,Taylor,1978-11-26,barbara.taylor@example.com,(639)-870-6469,595 2nd Ave,Chicago,NY,17797,United States,415,136086.12,Business
8988939,993-98-4920,Linda,Davis,1972-04-05,linda.davis@example.com,(892)-474-4656,2067 Main St,Houston,NY,53479,United States,368,141571.76,Personal
1724006,913-75-8235,Linda,Williams,1961-06-14,linda.williams@example.com,(763)-217-1178,3120 2nd Ave,Los Angeles,TX,61912,United States,371,124087.36,Personal
5005581,211-17-9361,John,Williams,1969-11-19,john.williams@example.com,(253)-112-2042,1475 Elm St,Los Angeles,NY,58334,United States,601,42062.36,Personal
4581116,271-79-9637,Michael,Davis,2002-05-22,michael.davis@example.com,(952)-375-7311,8377 Elm St,Phoenix,CA,43102,United States,441,139834.44,Business
6460330,876-42-8335,John,Smith,1981-01-31,john.smith@example.com,(420)-315-8988,9821 2nd Ave,Chicago,CA,91149,United States,373,124628.47,Business
6343418,928-21-1968,Robert,Taylor,1996-08-22,robert.taylor@example.com,(554)-935-5637,3030 1st Ave,Houston,NY,55923,United States,811,126419.67,Business
2925352,412-60-6758,Mary,Taylor,1991-11-27,mary.taylor@example.com,(743)-202-3363,809 Broadway,Phoenix,TX,96984,United States,433,123485.82,Personal
6720823,313-52-5906,William,Miller,1936-09-30,william.miller@example.com,(617)-626-7810,1929 2nd Ave,New York,TX,92688,United States,746,124239.14,Personal
6934313,241-14-8532,William,Williams,1969-05-26,william.williams@example.com,(164)-339-7875,6224 1st Ave,Chicago,AZ,80753,United States,748,67174.76,Personal
5615949,298-27-9394,Michael,Davis,1935-11-28,michael.davis@example.com,(866)-998-8133,9053 1st Ave,New York,CA,67786,United States,544,110835.18,Business
2221212,805-43-2964,Patricia,Moore,1938-03-29,patricia.moore@example.com,(236)-481-6511,1521 2nd Ave,Phoenix,AZ,47410,United States,788,105403.19,Personal
6482381,524-17-6662,Linda,Wilson,1978-09-05,linda.wilson@example.com,(267)-163-3879,1212 Elm St,Phoenix,IL,19971,United States,433,83789.7,Personal
6997308,154-57-9371,Patricia,Wilson,1963-06-08,patricia.wilson@example.com,(406)-194-2407,4558 Broadway,New York,CA,53667,United States,614,48482.77,Business
6459715,123-68-2780,Michael,Brown,1955-12-30,michael.brown@example.com,(195)-798-5454,4115 Broadway,Chicago,AZ,69904,United States,491,77867.97,Business
5362340,662-10-5116,Linda,Miller,1944-01-06,linda.miller@example.com,(360)-726-3527,9697 Elm St,Chicago,CA,16237,United States,341,125604.21,Personal
1382083,777-54-1201,Barbara,Moore,2005-04-29,barbara.moore@example.com,(199)-450-9902,2428 2nd Ave,Phoenix,IL,46822,United States,439,106208.03,Business
4025655,445-59-1579,Linda,Williams,1956-01-21,linda.williams@example.com,(243)-455-2780,424 2nd Ave,New York,NY,95872,United States,589,132672.66,Personal
1655596,636-50-7568,John,Davis,1932-06-20,john.davis@example.com,(327)-663-4404,9024 1st Ave,Houston,IL,90306,United States,611,54183.51,Personal
1293773,279-57-6164,James,Jones,1934-12-21,james.jones@example.com,(244)-917-3654,9130 2nd Ave,Phoenix,IL,47643,United States,765,30057.56,Personal
9319596,157-70-3835,Patricia,Davis,1984-09-13,patricia.davis@example.com,(137)-163-8362,9675 Elm St,Chicago,AZ,92428,United States,492,73207.29,Business
2394929,474-11-5323,Mary,Taylor,1984-11-14,mary.taylor@example.com,(912)-424-2995,3297 Main St,Phoenix,TX,30300,United States,454,55193.38,Business
2446125,339-56-9096,Robert,Taylor,1941-08-17,robert.taylor@example.com,(713)-376-7525,2659 2nd Ave,New York,NY,18980,United States,304,124975.79,Business
3890525,552-59-5826,Barbara,Jones,1943-07-26,barbara.jones@example.com,(953)-767-6912,6987 2nd Ave,Los Angeles,IL,28214,United States,384,78454.54,Business
1868912,699-72-8361,John,Moore,1982-01-13,john.moore@example.com,(988)-494-4545,9071 Main St,Phoenix,IL,81233,United States,722,31041.34,Business
3791846,392-42-8480,Linda,Johnson,1959-08-13,linda.johnson@example.com,(438)-968-6789,2426 Main St,New York,AZ,54505,United States,411,48256.7,Personal
7000400,203-52-3429,Elizabeth,Jones,1993-09-17,elizabeth.jones@example.com,(853)-865-8656,4640 1st Ave,New York,IL,18348,United States,701,147087.96,Personal
3948881,724-98-2528,Mary,Jones,1935-12-30,mary.jones@example.com,(347)-837-6343,9604 Main St,Houston,NY,95115,United States,384,92688.72,Business
4791410,226-75-4993,James,Moore,1978-06-02,james.moore@example.com,(537)-638-2025,3066 1st Ave,Phoenix,AZ,76688,United States,501,130122.04,Personal
3557332,932-69-3290,Michael,Williams,1968-04-12,michael.williams@example.com,(857)-902-9559,2094 1st Ave,Phoenix,AZ,90983,United States,656,81211.28,Personal
3195955,776-38-5563,John,Brown,1964-02-06,john.brown@example.com,(180)-721-5860,316 Main St,Phoenix,AZ,63478,United States,551,35565.72,Personal
2067598,875-53-4401,William,Moore,2005-01-17,william.moore@example.com,(869)-394-8070,5673 2nd Ave,Houston,AZ,41785,United States,316,103125.56,Business
6298820,222-56-1029,Barbara,Wilson,1975-10-14,barbara.wilson@example.com,(768)-805-5563,8560 1st Ave,Chicago,CA,32618,United States,516,82000.78,Business
1818984,685-72-4002,Mary,Brown,1978-05-01,mary.brown@example.com,(810)-326-4812,8198 Broadway,Los Angeles,IL,52530,United States,621,79548.21,Personal
4043747,275-36-4457,Elizabeth,Davis,1970-08-06,elizabeth.davis@example.com,(943)-601-2351,784 2nd Ave,Los Angeles,AZ,70105,United States,628,137674.86,Business
9377220,960-34-3672,James,Miller,1931-09-19,james.miller@example.com,(891)-572-8681,9003 Elm St,Los Angeles,AZ,65888,United States,787,82787.49,Business
4009973,465-17-1157,William,Brown,1980-10-05,william.brown@example.com,(374)-389-1568,4457 Elm St,New York,AZ,17203,United States,566,128827.71,Personal
8683444,623-13-6708,Michael,Moore,1979-07-28,michael.moore@example.com,(353)-362-7244,9745 Broadway,Phoenix,AZ,16662,United States,618,58015.53,Personal
6566518,226-14-5749,Robert,Davis,1963-01-01,robert.davis@example.com,(922)-723-9828,8090 Broadway,Phoenix,NY,26798,United States,652,43110.05,Personal
