card_id,customer_id,card_type,card_status,credit_limit,current_balance,available_credit,minimum_payment,payment_due_date,issue_date,expiration_date,security_code
732884751,7005357,Rewards,Expired,9756.71,2570.87,7185.84,56.6,2024-11-10,2024-05-16,2026-05-29,547
148606418,5866097,Rewards,Expired,7267.56,5100.8,2166.76,129.78,2024-11-04,2022-08-11,2025-08-16,875
761730163,6037311,Rewards,Active,5891.13,4433.32,1457.81,62.73,2024-11-13,2022-03-28,2025-06-16,784
539312014,2242562,Business,Expired,31235.93,12761.8,18474.13,249.02,2024-11-02,2024-11-09,2029-08-26,209
532567975,1442755,Business,Expired,46997.0,22129.74,24867.26,508.6,2024-11-15,2022-12-09,2029-06-27,924
497508198,5332366,Business,Active,41226.45,11246.75,29979.7,265.76,2024-11-12,2024-04-12,2026-02-09,484
143704478,2810064,Rewards,Blocked,12587.15,8424.95,4162.2,164.98,2024-11-13,2024-09-29,2026-08-16,275
143796986,8734268,Business,Blocked,16804.11,5193.26,11610.85,146.1,2024-11-08,2024-01-04,2029-01-24,256
910510570,2614485,Business,Expired,19537.04,7872.53,11664.51,164.15,2024-11-01,2023-01-17,2027-11-24,331
507401504,9019517,Business,Blocked,45715.39,4505.73,41209.66,90.28,2024-11-11,2022-05-16,2024-12-29,626
827152306,5692581,Cashback,Blocked,1732.94,1251.99,480.95,25.0,2024-11-02,2021-12-15,2029-10-17,531
338874113,8753403,Rewards,Active,13524.2,6531.84,6992.36,195.57,2024-11-08,2024-04-22,2028-09-05,433
366441453,2428040,Cashback,Blocked,10987.62,4439.04,6548.58,61.89,2024-11-06,2023-11-15,2027-03-13,566
145092637,2456992,Cashback,Active,4049.07,2637.76,1411.31,30.39,2024-11-12,2023-10-25,2028-10-19,136
580449964,5528167,Business,Expired,19081.18,4567.26,14513.92,103.16,2024-11-15,2022-01-02,2029-01-30,180
460377970,2126619,Business,Active,14825.43,3502.09,11323.34,91.16,2024-11-04,2024-10-12,2026-08-21,136
158734868,4283519,Rewards,Expired,14769.03,3424.28,11344.75,36.87,2024-11-10,2021-12-03,2027-11-19,985
979373646,8026758,Rewards,Blocked,14192.39,4128.42,10063.97,86.64,2024-11-08,2024-03-22,2029-01-30,454
510942577,1173564,Cashback,Blocked,13031.55,3199.76,9831.79,69.99,2024-11-02,2022-09-05,2025-07-06,859
357341718,6170995,Business,Active,17510.83,2701.15,14809.68,29.15,2024-11-06,2024-08-11,2026-12-01,968
543323491,7081742,Cashback,Blocked,3557.33,913.74,2643.59,25.0,2024-11-06,2023-03-03,2028-12-19,627
585680047,4006460,Business,Expired,37202.38,29086.24,8116.14,415.59,2024-11-04,2022-11-22,2029-07-29,205
789632199,9619591,Business,Active,30628.83,22734.3,7894.53,609.13,2024-11-12,2024-06-11,2026-08-25,682
846463008,6701437,Cashback,Active,8114.6,1671.06,6443.54,41.79,2024-11-12,2022-08-20,2027-10-30,908
310072288,5788536,Rewards,Active,6634.5,2016.23,4618.27,47.21,2024-11-04,2024-10-10,2026-10-01,968
618323343,6707696,Business,Expired,12118.09,3844.81,8273.28,67.1,2024-11-04,2022-01-15,2025-08-21,349
541983759,5880625,Cashback,Blocked,12359.95,1875.09,10484.86,25.0,2024-11-14,2022-04-30,2025-04-21,516
241429385,9005628,Rewards,Active,10222.17,7555.14,2667.03,187.57,2024-11-03,2022-03-10,2028-03-16,712
628330919,5119787,Cashback,Blocked,9906.94,6833.17,3073.77,199.88,2024-11-11,2023-03-15,2027-04-12,605
779484550,7520305,Business,Expired,19393.09,6149.85,13243.24,145.57,2024-11-14,2022-02-16,2026-10-15,422
136932916,2965397,Business,Blocked,31921.66,48.29,31873.37,25.0,2024-11-08,2023-11-11,2028-01-29,808
285057711,6530043,Business,Active,31858.34,21598.44,10259.9,394.4,2024-11-01,2023-09-14,2028-03-22,200
516377710,7910911,Business,Blocked,46383.91,21302.57,25081.34,485.69,2024-11-13,2024-09-15,2026-08-20,794
718064722,5593695,Business,Blocked,23432.12,6527.78,16904.34,74.23,2024-11-14,2022-11-01,2028-02-04,316
370304522,1115522,Rewards,Active,5527.68,967.81,4559.87,25.36,2024-11-03,2022-11-15,2028-02-17,254
763219494,4953389,Business,Blocked,39788.44,26484.41,13304.03,412.11,2024-11-14,2024-10-20,2029-01-30,431
360393395,6988373,Rewards,Active,14907.33,8517.58,6389.75,251.44,2024-11-08,2023-08-10,2026-01-26,780
418966378,1695391,Rewards,Blocked,7988.8,978.66,7010.14,25.0,2024-11-08,2024-06-10,2027-02-03,276
996377629,6451349,Cashback,Blocked,14513.7,9874.59,4639.11,269.1,2024-11-06,2024-01-25,2029-09-09,843
200576221,5529268,Rewards,Expired,1608.19,854.67,753.52,25.0,2024-11-14,2022-04-18,2028-03-06,222
629557331,1980698,Business,Active,39597.93,1275.51,38322.42,34.54,2024-11-12,2021-11-25,2026-03-22,304
387369767,5389334,Cashback,Active,5654.58,3969.44,1685.14,76.45,2024-11-11,2023-06-28,2025-05-21,948
281447256,5565530,Cashback,Blocked,7592.55,1742.99,5849.56,34.6,2024-11-10,2022-12-08,2029-01-28,745
621992478,2632746,Business,Expired,42061.79,14610.7,27451.09,297.94,2024-11-12,2024-08-15,2027-11-05,811
793738529,5398808,Cashback,Active,9238.04,777.57,8460.47,25.0,2024-11-13,2023-09-23,2029-05-22,834
817727092,3533014,Business,Blocked,26486.16,18387.37,8098.79,493.66,2024-11-12,2024-11-15,2025-05-31,345
724425084,3331463,Rewards,Active,3573.08,2405.24,1167.84,57.7,2024-11-02,2024-02-08,2025-08-30,345
349282245,5542137,Rewards,Expired,2801.74,656.06,2145.68,25.0,2024-11-02,2024-10-21,2028-12-18,566
912245867,9197145,Rewards,Active,3394.85,942.29,2452.56,25.0,2024-11-07,2022-12-24,2029-06-11,787
366384207,5914510,Business,Active,42369.41,27046.31,15323.1,429.04,2024-11-01,2024-06-30,2029-07-15,713
698938192,6882536,Cashback,Expired,3581.92,2393.03,1188.89,37.86,2024-11-03,2024-05-28,2027-08-29,688
917331003,5182041,Rewards,Active,8127.03,3330.85,4796.18,46.26,2024-11-04,2023-09-24,2027-08-30,882
683543150,3495274,Business,Expired,21944.19,16827.29,5116.9,481.19,2024-11-02,2022-06-22,2026-03-23,499
926164878,5686145,Rewards,Blocked,3484.48,2472.95,1011.53,60.96,2024-11-01,2023-06-05,2025-12-16,344
260129845,9316542,Business,Expired,21207.28,1150.77,20056.51,25.0,2024-11-08,2024-01-04,2028-12-04,714
449308931,1932879,Cashback,Expired,2944.04,1484.14,1459.9,43.1,2024-11-04,2023-07-24,2026-09-07,801
571096817,9628392,Business,Expired,29119.65,1942.81,27176.84,33.48,2024-11-13,2024-10-20,2027-05-02,389
308831512,8837747,Business,Blocked,47032.34,33945.24,13087.1,803.43,2024-11-06,2024-04-03,2025-04-21,365
719700613,2356448,Rewards,Blocked,3434.4,1356.73,2077.67,38.33,2024-11-14,2024-08-25,2026-12-03,172
157960867,8884215,Cashback,Expired,4370.02,280.51,4089.51,25.0,2024-11-15,2023-12-28,2027-05-18,191
470198050,7757790,Business,Active,31653.84,25130.3,6523.54,466.54,2024-11-11,2023-12-04,2028-12-28,286
319673120,4034739,Business,Blocked,41959.99,25316.15,16643.84,490.45,2024-11-15,2023-06-22,2024-11-22,751
878862015,1941658,Business,Blocked,34938.43,23962.32,10976.11,449.15,2024-11-11,2023-12-23,2028-11-15,174
266811695,3819527,Business,Expired,11757.68,6190.52,5567.16,75.32,2024-11-01,2024-11-04,2028-02-10,756
709163476,4553811,Rewards,Blocked,13935.49,8195.32,5740.17,208.8,2024-11-12,2022-08-27,2027-07-30,648
534237007,7348255,Rewards,Blocked,3945.45,1334.67,2610.78,39.85,2024-11-13,2024-03-22,2025-06-15,435
721389821,3578636,Cashback,Blocked,5613.51,4347.36,1266.15,98.65,2024-11-09,2023-12-08,2028-11-17,421
676116474,1006984,Cashback,Active,8371.28,2975.65,5395.63,43.06,2024-11-12,2023-06-12,2025-11-17,237
386315927,5090389,Rewards,Expired,6501.64,748.14,5753.5,25.0,2024-11-09,2022-06-04,2029-07-31,931
267963497,2107552,Rewards,Blocked,2008.11,1240.17,767.94,25.0,2024-11-14,2023-03-24,2026-10-29,682
398638095,1941337,Cashback,Blocked,11421.81,7770.08,3651.73,116.43,2024-11-05,2022-07-12,2026-03-24,258
438850598,4991236,Rewards,Blocked,2593.81,1653.37,940.44,44.72,2024-11-12,2023-10-15,2026-06-25,367
386371889,9858393,Cashback,Active,9821.91,641.94,9179.97,25.0,2024-11-08,2023-07-30,2028-07-30,523
438302607,2458604,Business,Blocked,42761.34,567.76,42193.58,25.0,2024-11-10,2023-04-27,2026-12-16,750
558347799,3659124,Business,Blocked,19996.42,1582.72,18413.7,25.0,2024-11-08,2023-10-28,2026-09-12,839
469963294,2469156,Rewards,Expired,8703.1,176.63,8526.47,25.0,2024-11-01,2023-05-25,2027-02-15,392
277845423,3495890,Rewards,Blocked,12380.78,7961.18,4419.6,128.56,2024-11-02,2021-12-26,2025-01-15,507
553241589,8691736,Cashback,Active,12148.57,725.26,11423.31,25.0,2024-11-10,2022-08-08,2026-04-15,888
848657524,1384496,Rewards,Expired,2485.02,1871.42,613.6,25.0,2024-11-15,2023-10-21,2026-03-12,956
994352481,8323580,Cashback,Blocked,13992.86,8912.16,5080.7,183.16,2024-11-15,2022-02-05,2029-09-26,370
909897265,1554560,Cashback,Expired,3827.12,2809.41,1017.71,47.93,2024-11-01,2023-02-24,2027-07-05,548
172368233,9591601,Rewards,Expired,10083.27,392.57,9690.7,25.0,2024-11-09,2024-08-01,2027-11-24,472
321950064,5941656,Business,Active,25683.49,9854.32,15829.17,222.42,2024-11-11,2022-08-18,2024-12-18,316
450234580,5118805,Cashback,Expired,8590.12,2460.67,6129.45,41.82,2024-11-14,2023-10-21,2029-01-20,918
403141649,8907669,Cashback,Expired,3323.81,84.24,3239.57,25.0,2024-11-11,2022-07-03,2026-02-09,856
761831937,1434919,Cashback,Expired,2984.26,1243.97,1740.29,25.0,2024-11-14,2022-10-16,2029-09-21,801
595008286,2977941,Rewards,Active,6367.53,3377.46,2990.07,58.62,2024-11-12,2023-07-12,2027-03-08,641
662128589,9425925,Rewards,Blocked,8633.47,1408.82,7224.65,35.99,2024-11-02,2023-05-02,2025-08-19,798
887699157,8476736,Business,Blocked,33498.6,2016.23,31482.37,45.11,2024-11-15,2023-07-21,2025-05-08,872
544416425,2427209,Cashback,Active,7793.45,2622.24,5171.21,34.75,2024-11-08,2022-02-02,2028-09-11,768
970560416,6252524,Rewards,Blocked,14644.78,3791.88,10852.9,79.82,2024-11-12,2024-10-29,2029-08-22,958
893371210,5805562,Cashback,Blocked,11989.64,4342.03,7647.61,125.48,2024-11-03,2024-08-07,2029-02-13,727
110257771,7074818,Cashback,Blocked,10630.41,3371.53,7258.88,78.56,2024-11-04,2023-08-11,2026-12-07,894
382603960,5475449,Cashback,Expired,9429.45,3521.78,5907.67,91.3,2024-11-01,2023-06-10,2025-07-06,929
485959129,2389644,Cashback,Blocked,10783.29,2627.17,8156.12,72.05,2024-11-01,2023-07-19,2027-11-16,850
196227063,1822410,Rewards,Blocked,3146.99,1933.28,1213.71,51.31,2024-11-12,2023-05-07,2029-04-01,698
306146497,4591323,Cashback,Expired,2073.29,27.39,2045.9,25.0,2024-11-08,2024-06-22,2027-04-04,662
209805121,5557517,Rewards,Expired,13002.75,2710.34,10292.41,61.76,2024-11-09,2024-04-26,2026-09-16,677
346314303,1636623,Business,Expired,33211.92,1879.73,31332.19,39.37,2024-11-10,2023-01-21,2027-10-07,635
950165857,2272787,Rewards,Expired,14650.54,8913.92,5736.62,193.39,2024-11-04,2022-04-27,2027-04-19,935
343694465,1222770,Rewards,Expired,2383.67,1049.99,1333.68,25.0,2024-11-05,2024-07-17,2028-01-04,352
515595985,5789746,Business,Active,22200.81,490.71,21710.1,25.0,2024-11-03,2023-06-26,2025-05-29,235
973957917,1606961,Cashback,Active,4443.57,3428.96,1014.61,90.08,2024-11-05,2022-01-07,2028-04-14,592
580742250,2452155,Business,Blocked,42422.17,2292.52,40129.65,49.22,2024-11-14,2024-10-18,2027-10-02,734
308244611,1931506,Cashback,Blocked,5498.16,3211.55,2286.61,37.39,2024-11-12,2022-08-20,2026-08-30,662
871196143,4777466,Rewards,Active,2229.63,1236.56,993.07,30.04,2024-11-14,2023-09-25,2025-10-26,338
261894059,9112046,Cashback,Blocked,8043.54,1094.27,6949.27,29.27,2024-11-10,2021-12-22,2028-12-26,779
894254365,7100474,Cashback,Blocked,8082.9,1948.03,6134.87,57.97,2024-11-11,2023-03-29,2026-09-17,631
423681781,4358647,Rewards,Active,10173.85,6102.22,4071.63,99.54,2024-11-01,2023-10-14,2026-05-29,696
454345852,2532862,Business,Blocked,30882.66,5928.0,24954.66,76.38,2024-11-15,2022-10-03,2028-10-15,669
374042775,5194461,Rewards,Active,8344.04,2166.34,6177.7,47.58,2024-11-05,2021-12-05,2025-05-31,490
152464576,2156752,Cashback,Expired,5049.22,734.28,4314.94,25.0,2024-11-01,2024-05-13,2029-05-21,524
460222442,7970805,Rewards,Blocked,3384.23,1998.33,1385.9,53.54,2024-11-10,2023-06-12,2026-05-16,884
985711002,1075988,Cashback,Expired,13776.38,8949.6,4826.78,101.79,2024-11-04,2024-03-31,2028-08-13,161
332760489,2396762,Rewards,Active,3806.74,1810.67,1996.07,36.83,2024-11-09,2024-04-03,2025-03-12,261
345777142,2664863,Business,Active,35485.54,27220.42,8265.12,685.82,2024-11-04,2023-05-22,2029-11-14,640
831965381,4128134,Cashback,Active,1052.83,299.73,753.1,25.0,2024-11-13,2023-06-12,2028-12-16,770
375605486,3999502,Business,Expired,26588.36,4250.23,22338.13,103.85,2024-11-05,2022-03-13,2028-02-05,515
739850405,5068482,Business,Blocked,39074.63,19973.92,19100.71,201.7,2024-11-14,2023-11-09,2027-05-11,974
585654580,2084168,Business,Blocked,24939.6,6367.73,18571.87,118.82,2024-11-07,2024-10-17,2027-03-15,692
793187977,6121859,Rewards,Active,10701.34,2706.35,7994.99,67.98,2024-11-11,2023-01-26,2025-09-10,230
253342802,8968290,Cashback,Blocked,12384.63,2315.72,10068.91,29.35,2024-11-14,2024-06-20,2029-09-24,198
271244561,6341701,Cashback,Expired,9600.56,7565.71,2034.85,182.4,2024-11-05,2024-01-07,2026-12-10,295
663216186,9453852,Business,Expired,12754.98,371.31,12383.67,25.0,2024-11-13,2023-06-22,2026-10-27,667
555497372,8141088,Rewards,Blocked,13349.42,8424.71,4924.71,248.56,2024-11-10,2023-09-21,2025-04-22,835
588407366,6976699,Rewards,Blocked,9521.25,2960.65,6560.6,86.0,2024-11-08,2023-02-15,2025-03-05,118
825786595,9165606,Business,Blocked,24336.9,12129.79,12207.11,345.96,2024-11-08,2023-08-17,2028-07-16,831
238244364,8203403,Rewards,Blocked,12607.08,2309.85,10297.23,37.54,2024-11-06,2022-08-09,2025-01-26,854
107750966,7498463,Rewards,Expired,10422.29,2123.09,8299.2,51.15,2024-11-03,2022-12-02,2028-09-01,647
262669787,8452186,Cashback,Active,5499.1,2773.02,2726.08,68.0,2024-11-04,2021-11-27,2027-09-29,876
778933912,5402098,Rewards,Expired,4692.86,2346.37,2346.49,54.26,2024-11-01,2024-02-18,2027-09-22,592
361516551,3346008,Business,Active,20785.45,7363.91,13421.54,144.64,2024-11-14,2023-03-04,2028-08-10,676
349242868,2649828,Rewards,Active,1013.1,704.13,308.97,25.0,2024-11-14,2024-07-07,2027-09-18,370
928434264,4873703,Business,Expired,35766.02,18219.1,17546.92,402.84,2024-11-05,2022-12-04,2028-01-12,382
605962662,8043079,Cashback,Active,2955.11,2142.06,813.05,46.52,2024-11-10,2023-09-25,2028-03-10,295
256305403,2165192,Rewards,Active,6177.69,4812.38,1365.31,104.18,2024-11-02,2022-12-05,2025-02-24,429
297898259,3333461,Rewards,Active,3983.64,1119.27,2864.37,30.7,2024-11-07,2024-04-13,2028-03-25,323
644757296,4697897,Cashback,Expired,3016.81,1368.68,1648.13,36.63,2024-11-09,2023-09-05,2027-08-24,158
600285963,4128134,Business,Expired,24215.52,5246.86,18968.66,119.87,2024-11-13,2023-10-13,2027-01-11,162
729296094,8121128,Rewards,Blocked,9117.48,2282.67,6834.81,36.98,2024-11-05,2024-06-20,2029-08-10,297
497017126,1394773,Rewards,Blocked,8833.64,2071.01,6762.63,43.47,2024-11-02,2024-03-11,2025-08-14,908
454339850,5337440,Rewards,Blocked,13055.9,1497.22,11558.68,35.14,2024-11-11,2023-02-11,2025-10-19,451
204353204,7300067,Rewards,Active,2504.3,653.47,1850.83,25.0,2024-11-05,2024-11-13,2024-12-28,165
984615124,4655162,Cashback,Blocked,3008.76,1217.05,1791.71,27.71,2024-11-12,2023-05-31,2026-11-27,354
810840674,7405344,Cashback,Expired,4935.51,1095.48,3840.03,26.48,2024-11-05,2023-01-21,2025-05-31,537
923747147,6783514,Rewards,Active,3396.05,1765.31,1630.74,25.0,2024-11-13,2024-10-08,2027-06-18,566
199749628,3186896,Rewards,Active,2202.57,1742.54,460.03,25.0,2024-11-15,2023-02-25,2025-12-29,629
324078580,1090613,Business,Expired,44562.13,6526.56,38035.57,90.71,2024-11-13,2023-03-09,2025-08-06,897
501192190,4505619,Rewards,Blocked,12930.1,9453.21,3476.89,146.27,2024-11-01,2022-10-27,2028-01-28,705
370670432,5195269,Business,Expired,46492.76,32511.57,13981.19,379.93,2024-11-06,2023-04-28,2029-08-08,107
908716253,8320475,Business,Blocked,38722.76,4748.4,33974.36,48.73,2024-11-03,2024-03-01,2027-03-12,667
546523456,8743989,Business,Active,31579.82,6032.97,25546.85,168.17,2024-11-12,2023-10-08,2028-11-29,539
367803025,7989159,Rewards,Expired,7365.6,2410.82,4954.78,63.04,2024-11-15,2024-05-13,2026-06-30,143
318959054,6514535,Cashback,Expired,11588.68,6818.46,4770.22,122.89,2024-11-06,2021-11-20,2025-07-25,982
871749695,2678718,Business,Active,36056.77,10601.88,25454.89,234.82,2024-11-04,2022-05-04,2025-07-29,747
439506197,8022413,Cashback,Expired,8671.76,785.05,7886.71,25.0,2024-11-15,2024-07-18,2025-11-04,431
842032023,4252017,Cashback,Blocked,10679.38,7361.48,3317.9,178.32,2024-11-06,2023-12-05,2025-12-31,883
368983471,8339209,Rewards,Expired,1864.48,1329.78,534.7,38.51,2024-11-03,2022-02-28,2027-11-22,251
760507468,7903583,Business,Expired,10658.42,1600.6,9057.82,25.18,2024-11-14,2023-05-07,2027-06-14,476
594719349,8276689,Business,Expired,18734.19,14846.46,3887.73,426.53,2024-11-14,2024-07-31,2027-04-12,274
154725695,7139992,Business,Blocked,27717.89,8924.33,18793.56,230.39,2024-11-02,2023-06-24,2027-11-08,926
101913780,7200300,Business,Blocked,47921.3,29882.14,18039.16,479.43,2024-11-07,2022-10-13,2027-06-07,792
423450571,6944741,Business,Expired,16853.04,4496.56,12356.48,129.91,2024-11-09,2023-10-02,2025-12-14,478
588150156,6566959,Rewards,Active,8705.4,1363.35,7342.05,25.0,2024-11-02,2023-08-14,2026-03-04,712
582027376,4538481,Cashback,Blocked,12077.22,4827.1,7250.12,73.02,2024-11-14,2024-04-30,2029-04-01,520
606828920,3392521,Business,Expired,27571.84,14120.79,13451.05,332.28,2024-11-03,2024-08-10,2025-11-17,800
644005449,3349482,Cashback,Active,3051.12,2341.05,710.07,25.64,2024-11-12,2022-04-21,2025-03-26,661
297029726,7498746,Cashback,Active,4071.85,2353.12,1718.73,44.47,2024-11-09,2024-09-21,2026-03-23,603
233681276,6738129,Business,Expired,48190.45,12070.92,36119.53,314.7,2024-11-06,2023-08-30,2028-05-18,314
926767769,6264195,Cashback,Active,2758.28,1877.58,880.7,25.0,2024-11-01,2024-10-27,2027-02-14,525
289657245,4585043,Cashback,Expired,13589.16,6840.46,6748.7,81.2,2024-11-13,2024-01-02,2028-10-03,399
834684706,8155354,Rewards,Blocked,5997.78,2795.53,3202.25,39.09,2024-11-07,2022-04-02,2026-10-26,605
745037392,8534332,Cashback,Expired,7040.03,3925.08,3114.95,64.07,2024-11-07,2023-07-06,2024-11-21,601
735563559,7525176,Business,Blocked,41658.04,18555.55,23102.49,459.24,2024-11-01,2024-10-26,2025-05-25,396
377950318,5082723,Rewards,Active,2613.3,1781.91,831.39,41.64,2024-11-01,2023-11-26,2029-01-02,204
796633980,5995918,Business,Expired,33168.07,13868.74,19299.33,379.12,2024-11-13,2023-03-16,2027-01-11,632
537349539,2443268,Rewards,Expired,5941.66,4598.72,1342.94,58.94,2024-11-15,2023-05-13,2029-01-20,432
267341275,7634633,Rewards,Expired,2871.01,1106.64,1764.37,25.49,2024-11-02,2022-06-24,2027-04-10,550
967919171,8325391,Business,Active,20181.19,14357.02,5824.17,174.19,2024-11-04,2023-04-13,2025-05-02,501
558608456,3988285,Rewards,Active,2214.89,1104.07,1110.82,25.52,2024-11-14,2022-05-14,2028-04-12,778
743923401,7582449,Cashback,Active,2791.03,572.28,2218.75,25.0,2024-11-11,2022-10-11,2028-12-19,916
920766034,1270453,Cashback,Blocked,3828.52,654.34,3174.18,25.0,2024-11-02,2022-11-05,2025-01-19,391
580572785,9080218,Cashback,Expired,3608.41,1684.71,1923.7,36.2,2024-11-08,2023-05-26,2028-06-30,782
517017945,6134874,Cashback,Active,14153.06,359.03,13794.03,25.0,2024-11-01,2022-01-21,2027-11-16,997
277652906,7171715,Cashback,Active,12027.77,2466.29,9561.48,57.23,2024-11-07,2023-08-30,2026-04-09,775
574755045,5802780,Rewards,Expired,12540.87,9465.81,3075.06,168.26,2024-11-10,2023-11-05,2027-06-19,929
546209354,1073527,Business,Active,35190.5,5550.6,29639.9,120.58,2024-11-05,2022-11-29,2027-07-24,622
338213080,1811310,Cashback,Expired,10302.34,2646.67,7655.67,56.07,2024-11-11,2024-09-11,2025-10-26,232
715201662,1432011,Cashback,Expired,14572.02,760.91,13811.11,25.0,2024-11-14,2024-03-21,2026-11-04,781
819121259,9634339,Cashback,Blocked,5724.42,2946.85,2777.57,49.22,2024-11-07,2023-01-27,2026-09-29,625
413730854,7443160,Business,Blocked,47255.52,11225.91,36029.61,132.4,2024-11-04,2023-03-27,2024-12-28,507
632493846,9723295,Rewards,Blocked,8366.58,60.91,8305.67,25.0,2024-11-08,2023-04-26,2025-09-12,703
781634024,4551367,Cashback,Blocked,6304.17,354.52,5949.65,25.0,2024-11-03,2022-11-20,2028-08-11,471
285943749,4386534,Business,Blocked,11273.91,6315.62,4958.29,101.84,2024-11-05,2023-08-07,2028-07-08,715
648732054,9477956,Cashback,Active,8554.56,4681.04,3873.52,82.42,2024-11-07,2022-05-22,2026-03-02,629
931746411,4715980,Rewards,Blocked,8535.35,2358.06,6177.29,66.77,2024-11-11,2024-02-18,2028-10-21,247
199237808,5574401,Cashback,Expired,14132.71,6288.39,7844.32,168.29,2024-11-06,2023-01-17,2028-02-17,824
684806508,2173719,Cashback,Active,11293.94,5381.44,5912.5,105.96,2024-11-02,2024-03-04,2028-11-21,524
