acct_num,cust_number,product_type,currency,balance,usable_balance,min_balance,rate,aba_number,creation_date,branch_code,account_category
534341,7288084,Checking,USD,778841.5,751303.1,0,0.0327,292113347,2021-07-10,3122,Joint
103985,2175001,Checking,USD,495973.82,449145.05,0,0.0481,310241045,2023-09-28,3173,Individual
372646,7593234,Savings,USD,965459.7,874097.16,100,0.0338,782688773,2022-11-20,7873,Individual
330374,4547958,Checking,USD,242950.32,226615.66,0,0.0374,188674697,2021-10-06,6145,Individual
737827,1376731,Savings,USD,245564.86,228413.05,100,0.0251,295477906,2020-03-11,3570,Individual
940494,2132804,Savings,USD,960244.73,877488.19,100,0.0126,716335690,2022-10-25,3480,Joint
946995,2965102,Checking,USD,808236.32,782720.17,0,0.0184,663769550,2019-12-11,3924,Individual
939320,5367460,Checking,USD,503186.77,485622.38,0,0.0237,130501914,2021-03-02,6564,Joint
107286,4059047,Savings,USD,354924.12,353463.58,100,0.0403,573619546,2022-09-13,7834,Joint
454202,8550372,Checking,USD,462981.22,437746.65,0,0.0335,700695702,2021-01-13,2832,Individual
726300,8587837,Checking,USD,404295.84,397062.36,0,0.0134,178326941,2020-10-24,1824,Joint
608621,2486868,Savings,USD,18872.82,18740.74,100,0.0198,103916995,2021-09-25,2346,Joint
787314,4675611,Savings,USD,529755.28,505664.81,100,0.0445,671142075,2024-09-19,2543,Individual
400065,3504880,Savings,USD,63697.52,61089.6,100,0.0112,478901469,2021-08-24,8153,Individual
969413,6407555,Savings,USD,753645.5,686948.42,100,0.0476,216814990,2020-06-05,5728,Individual
127261,1045975,Checking,USD,224970.43,203751.45,0,0.033,745882146,2020-04-30,8078,Joint
709892,9606369,Checking,USD,666900.03,604280.71,0,0.024,700757549,2023-06-23,4975,Joint
683265,2873293,Savings,USD,981095.15,947382.99,100,0.0339,368815253,2024-03-02,5954,Joint
524017,7769212,Checking,USD,176235.16,161060.68,0,0.0188,871628447,2022-01-20,4971,Individual
473785,3716200,Savings,USD,552181.45,501709.84,100,0.0487,641317481,2020-08-25,6879,Individual
886007,9190683,Savings,USD,458180.31,431964.18,100,0.0411,663300992,2023-04-01,4122,Joint
192102,5748749,Savings,USD,45853.59,45342.45,100,0.0425,712962522,2023-06-03,5939,Individual
712924,5807127,Savings,USD,648711.78,590892.54,100,0.0317,447461042,2024-07-28,8981,Joint
983358,5281838,Checking,USD,849406.29,779755.74,0,0.014,571670052,2022-02-26,8749,Joint
282298,2622596,Checking,USD,174738.54,168393.44,0,0.0112,382970584,2021-05-24,5376,Joint
309031,5635318,Checking,USD,327755.1,320248.54,0,0.0394,848789161,2024-10-08,1202,Joint
186020,1430622,Checking,USD,242464.26,220070.66,0,0.0414,480438981,2020-07-16,9170,Individual
786247,3237627,Checking,USD,608018.89,595959.41,0,0.0386,885113854,2022-09-17,1532,Joint
379867,4277114,Checking,USD,622528.1,610390.89,0,0.02,518150036,2022-12-07,8898,Individual
307643,5793488,Checking,USD,893873.61,848290.83,0,0.0289,677869761,2020-08-06,1280,Joint
641921,6423268,Savings,USD,414991.89,388509.48,100,0.0135,678131997,2022-08-24,7097,Joint
294042,4386928,Checking,USD,440682.04,439539.26,0,0.0107,969020693,2020-03-01,8150,Joint
107903,8140130,Checking,USD,944993.24,906642.3,0,0.0256,931195479,2019-12-31,1513,Individual
242518,2794118,Checking,USD,865690.6,795353.7,0,0.0474,980210100,2020-06-10,2789,Joint
876309,8855272,Checking,USD,403416.05,369164.4,0,0.0228,371444395,2020-11-27,2785,Joint
635486,9559606,Savings,USD,631874.62,595870.81,100,0.0446,107046519,2020-07-30,8657,Joint
634854,6392993,Checking,USD,989814.62,932685.87,0,0.0264,673221317,2023-06-05,3606,Joint
161049,1311230,Savings,USD,481370.58,478023.71,100,0.0251,248124096,2023-03-28,8569,Individual
130010,9165493,Savings,USD,143832.71,138338.98,100,0.0387,837897973,2021-05-16,5678,Joint
315308,8320427,Checking,USD,690328.59,672540.16,0,0.023,227759580,2020-11-19,1030,Joint
706967,1952719,Savings,USD,368903.17,365829.53,100,0.0183,278277821,2022-09-14,1610,Individual
785906,9685239,Savings,USD,312629.16,293536.56,100,0.0287,715390227,2022-05-06,3548,Joint
602867,2813135,Savings,USD,200262.71,191446.48,100,0.0133,710966348,2020-02-26,6395,Individual
153861,7008324,Checking,USD,58374.32,54982.48,0,0.0312,615658231,2020-07-09,8654,Individual
316958,3199167,Savings,USD,864178.53,850916.44,100,0.0228,353974595,2020-11-09,6510,Individual
274864,8683444,Checking,USD,133452.45,122494.26,0,0.0346,681102808,2023-07-08,4788,Joint
742760,2307438,Savings,USD,598557.84,559065.39,100,0.0439,182609599,2024-05-28,3269,Joint
535734,9885733,Savings,USD,997643.41,914250.65,100,0.0217,100279334,2024-05-31,4492,Joint
501776,5390794,Checking,USD,283870.59,279339.1,0,0.0202,278068761,2021-05-18,8427,Individual
814049,5132568,Checking,USD,152644.6,152498.84,0,0.0207,670063508,2022-10-26,2350,Individual
191586,8769657,Checking,USD,917634.45,848955.16,0,0.0491,350973964,2024-03-22,4877,Individual
881563,7965999,Checking,USD,937627.02,856076.09,0,0.0366,426695993,2024-03-08,7196,Joint
852834,4816534,Checking,USD,687865.03,673565.54,0,0.0366,196868852,2023-03-06,7445,Joint
355359,2430122,Checking,USD,215731.83,204780.21,0,0.0201,668068753,2021-05-24,3399,Joint
685189,9641104,Checking,USD,341959.82,327203.4,0,0.0335,679014040,2021-01-23,3480,Joint
102683,8532522,Savings,USD,788541.14,742592.22,100,0.045,627618947,2021-05-31,2306,Individual
181369,3899464,Checking,USD,204330.97,197398.55,0,0.0134,896262223,2021-11-06,8497,Individual
453479,9963677,Checking,USD,523418.28,476573.67,0,0.0373,732164030,2020-02-10,5661,Individual
812337,1240154,Checking,USD,242225.38,237101.58,0,0.0426,283968840,2023-02-27,8844,Joint
479103,6498515,Savings,USD,153185.86,145281.66,100,0.034,610833150,2020-09-19,5161,Joint
215396,9129939,Checking,USD,319648.81,306107.82,0,0.0418,392538378,2022-03-21,9532,Joint
390883,4092888,Savings,USD,686983.83,619970.31,100,0.0153,347413602,2021-01-23,5779,Individual
217242,4568014,Savings,USD,427464.46,424958.51,100,0.0494,571517604,2023-10-04,8127,Joint
130342,4585320,Checking,USD,917289.62,829780.8,0,0.0114,845993200,2023-05-08,7053,Individual
452575,3150860,Savings,USD,74370.37,68746.39,100,0.0147,934029374,2020-12-17,5807,Joint
950554,1361007,Savings,USD,983173.52,946619.77,100,0.0243,162515195,2024-03-04,1328,Individual
313194,4007297,Savings,USD,903340.93,873494.6,100,0.0122,716216622,2020-10-09,3655,Joint
465339,6155614,Savings,USD,800915.94,758713.25,100,0.0458,324859278,2023-02-26,1137,Joint
377859,7577670,Checking,USD,705360.53,692420.69,0,0.0371,851015226,2020-12-04,4843,Joint
419919,6279359,Savings,USD,193433.32,177769.8,100,0.0263,228124823,2021-01-19,5612,Joint
686232,2325912,Checking,USD,570639.99,531662.89,0,0.0283,710120762,2024-02-21,7170,Individual
520595,8574995,Checking,USD,883098.43,818558.18,0,0.0466,272865750,2022-09-30,7597,Joint
305480,3912828,Savings,USD,745162.93,679275.36,100,0.0384,226825246,2023-07-30,2832,Joint
944406,2456841,Savings,USD,793606.43,762771.83,100,0.045,560298387,2024-09-18,9901,Individual
461546,9858493,Checking,USD,132267.85,125156.56,0,0.0183,773478154,2024-06-16,6651,Individual
144976,1647595,Savings,USD,963593.0,870545.73,100,0.0152,645204102,2020-05-11,3993,Joint
762872,8077035,Checking,USD,965568.47,909393.53,0,0.0412,757908549,2021-05-31,4074,Individual
271595,2739933,Checking,USD,20598.61,19764.14,0,0.0204,510363899,2021-11-26,8348,Joint
799747,2457081,Savings,USD,771560.11,737294.64,100,0.0262,550824885,2019-12-14,8485,Individual
775116,8364356,Savings,USD,611952.52,574471.85,100,0.0151,870432969,2021-03-02,3486,Individual
615302,3737014,Checking,USD,573005.68,518404.96,0,0.033,794566937,2020-02-26,3628,Individual
699585,8695592,Checking,USD,75081.53,70374.81,0,0.0492,437182824,2020-01-04,4410,Joint
800421,2287289,Savings,USD,982457.52,887985.98,100,0.0114,243053672,2020-05-23,3196,Individual
460395,3976690,Savings,USD,170104.14,158382.87,100,0.0252,714726784,2023-08-24,7206,Joint
191226,7471948,Savings,USD,150683.27,141171.28,100,0.0419,530926721,2023-12-25,4517,Individual
104248,6170751,Savings,USD,206718.7,202494.42,100,0.0424,345183743,2019-11-26,9540,Joint
976930,2062813,Savings,USD,327093.02,296445.29,100,0.0185,107349746,2022-08-12,4681,Joint
128144,5451151,Checking,USD,264790.29,254151.55,0,0.0317,762035284,2020-10-02,6665,Individual
397222,9218826,Checking,USD,968929.56,942579.1,0,0.0325,303973643,2023-10-26,5339,Individual
983100,9409267,Savings,USD,286721.81,258357.9,100,0.0421,243184022,2021-10-01,6757,Joint
227426,5819487,Savings,USD,32504.57,31459.69,100,0.0427,912758031,2022-04-20,8124,Joint
316658,1792011,Savings,USD,8478.94,8014.04,100,0.0289,681473515,2021-03-28,7533,Joint
157769,2993175,Savings,USD,395133.19,359745.66,100,0.0215,144662270,2020-11-16,1514,Joint
472367,1289686,Savings,USD,557783.73,515035.78,100,0.0236,955059044,2024-07-24,6675,Joint
130301,9914771,Checking,USD,541785.78,500170.92,0,0.0143,297321187,2019-11-26,5200,Joint
247896,2971481,Checking,USD,104034.81,98496.02,0,0.0218,642281554,2024-03-24,1960,Individual
510770,6944818,Checking,USD,559501.55,537591.53,0,0.0139,739504732,2023-12-07,1992,Individual
525690,2403221,Savings,USD,813727.84,739009.98,100,0.0112,867791173,2020-12-10,3313,Individual
378969,6315404,Savings,USD,704197.94,633879.61,100,0.0272,683650363,2019-12-28,1482,Individual
219200,2275272,Savings,USD,434073.33,410760.47,100,0.0254,476535590,2023-09-30,1164,Joint
277244,2173978,Savings,USD,884033.06,830427.32,100,0.0174,599132839,2024-04-07,3104,Joint
975284,1197249,Checking,USD,904994.18,874620.15,0,0.0348,256872062,2023-08-31,9533,Joint
854561,9265993,Savings,USD,116158.41,105177.31,100,0.0411,400425041,2019-12-22,1217,Individual
321956,5925511,Checking,USD,456769.9,417317.94,0,0.0344,233985113,2020-08-11,5781,Joint
570953,8776962,Savings,USD,488668.38,451630.16,100,0.0484,269875945,2023-09-15,7680,Individual
706505,1550740,Checking,USD,66701.46,64419.77,0,0.044,942572547,2022-11-01,5687,Individual
551554,9045436,Checking,USD,550589.4,513812.81,0,0.0469,121052848,2020-04-02,2589,Individual
685780,5191200,Checking,USD,372438.03,363862.09,0,0.0405,194975729,2022-02-08,9899,Joint
743008,8760846,Checking,USD,151131.1,148174.33,0,0.0149,663271765,2020-11-19,1837,Joint
845090,3621535,Checking,USD,208581.25,195689.81,0,0.0131,501764533,2024-02-24,7432,Joint
329498,9744435,Checking,USD,380534.98,348703.94,0,0.0265,663307486,2021-02-05,6339,Individual
888850,9509111,Checking,USD,995376.72,943879.47,0,0.0409,649027236,2021-12-06,1755,Individual
435208,9094551,Checking,USD,999496.85,930745.07,0,0.0205,561802559,2020-03-12,5032,Individual
754990,5033031,Checking,USD,477745.55,431272.39,0,0.0242,733384275,2022-11-19,8402,Individual
622450,9190112,Savings,USD,652369.75,615476.39,100,0.0376,240937584,2024-10-10,4974,Joint
873669,8316735,Checking,USD,895397.25,865014.79,0,0.047,127312934,2020-12-19,3807,Joint
536315,1589044,Checking,USD,349838.17,343954.69,0,0.0453,944395664,2022-10-01,7714,Individual
754595,9266499,Checking,USD,717963.8,683370.64,0,0.0408,272767051,2020-09-23,3552,Individual
801085,6670100,Savings,USD,215184.96,206391.63,100,0.0117,601406884,2023-05-15,6048,Individual
102811,5406584,Savings,USD,171705.98,162083.75,100,0.044,519929793,2021-02-04,3420,Individual
509880,7477907,Savings,USD,149324.6,145235.84,100,0.029,996984939,2022-07-05,2574,Individual
388877,1196256,Checking,USD,997750.89,927178.25,0,0.0453,578975426,2020-05-16,1638,Joint
488466,9884266,Savings,USD,861725.41,832382.31,100,0.037,901955991,2024-08-29,3199,Individual
232016,5557934,Savings,USD,418299.36,377647.51,100,0.0277,314867378,2021-04-22,5988,Individual
580987,5684472,Checking,USD,360462.67,352883.24,0,0.0312,233842959,2024-05-23,9815,Joint
665873,6149756,Checking,USD,208908.55,191833.42,0,0.0358,155908163,2024-02-28,9353,Individual
239416,1827444,Checking,USD,804584.76,791424.81,0,0.04,491064381,2021-06-02,9841,Individual
413810,9753827,Savings,USD,790017.51,777915.88,100,0.0427,188641299,2023-06-29,4022,Individual
615562,1384885,Checking,USD,15221.23,14689.54,0,0.0243,932792140,2024-01-16,8611,Joint
727330,2967970,Checking,USD,918549.84,892854.4,0,0.0208,944169956,2020-07-17,2701,Individual
657637,4975243,Checking,USD,848139.34,779700.25,0,0.0419,196061747,2021-09-18,5508,Joint
869312,5125591,Checking,USD,14988.08,14909.4,0,0.0265,217478119,2024-11-10,8691,Individual
149266,5470466,Savings,USD,301380.84,283968.96,100,0.0179,354449098,2021-01-09,7694,Individual
263569,7954317,Checking,USD,111738.66,110803.31,0,0.0276,818668582,2021-01-30,3665,Joint
798484,4401485,Savings,USD,415351.51,409348.29,100,0.0251,508228964,2024-01-01,3036,Joint
743540,8446751,Savings,USD,758659.96,736175.87,100,0.0316,330609999,2020-10-01,3189,Individual
617819,6107051,Savings,USD,505788.16,499452.12,100,0.0356,826631767,2022-06-11,4755,Joint
695619,3700985,Savings,USD,985863.56,918864.47,100,0.0392,335560347,2022-01-03,4635,Individual
874837,5103276,Checking,USD,877370.94,839848.63,0,0.0124,309314472,2020-01-20,7290,Individual
159775,2755593,Savings,USD,107102.82,100149.99,100,0.0327,960155215,2022-04-09,7641,Individual
128481,1904575,Savings,USD,504298.33,478049.78,100,0.0107,852230665,2024-10-26,1194,Individual
989435,9363994,Checking,USD,76681.26,76273.83,0,0.03,221169344,2021-04-13,6111,Joint
870581,6761929,Savings,USD,927438.47,880780.86,100,0.0136,936194613,2023-04-23,3341,Joint
545798,9496409,Savings,USD,685596.76,642962.05,100,0.0327,994570085,2019-12-22,5910,Individual
359861,9213740,Checking,USD,386762.14,363546.48,0,0.018,444412439,2022-10-31,8010,Individual
724083,8044419,Savings,USD,142856.53,135200.42,100,0.0226,548670717,2022-04-14,8871,Joint
573642,2851446,Savings,USD,332966.38,331091.54,100,0.014,772178166,2024-08-20,6198,Individual
585843,1830354,Checking,USD,697073.19,671149.92,0,0.0126,686541364,2022-01-17,5711,Joint
162098,1497673,Checking,USD,888631.96,824749.59,0,0.0289,431505316,2024-08-09,7547,Joint
545594,5125626,Savings,USD,4412.62,4383.66,100,0.0448,879573557,2019-12-22,8043,Joint
533287,3355153,Checking,USD,872966.55,796758.25,0,0.0163,216290129,2022-03-04,2735,Joint
146522,7017462,Savings,USD,320290.85,299977.49,100,0.0145,878773380,2024-09-03,8764,Individual
931672,3217986,Checking,USD,77700.17,70013.3,0,0.0146,466685433,2021-07-13,5418,Joint
211441,5332617,Savings,USD,129461.62,129294.68,100,0.0448,195122795,2022-11-30,5108,Individual
835101,2291591,Checking,USD,782298.97,710782.79,0,0.0394,160480231,2021-03-03,3977,Individual
999136,8683044,Savings,USD,106711.01,99818.42,100,0.0192,194829702,2020-04-27,2254,Individual
409288,7611522,Savings,USD,275735.34,261728.12,100,0.039,745011395,2024-08-07,7975,Joint
968046,6525873,Savings,USD,135645.63,134896.86,100,0.0304,116878905,2021-04-14,2870,Individual
984735,2729683,Checking,USD,94337.64,85467.24,0,0.0196,222757748,2020-04-23,5510,Individual
192237,7854859,Checking,USD,345053.05,335242.22,0,0.0355,687007486,2023-01-14,8874,Joint
679084,4029545,Savings,USD,505934.97,462444.14,100,0.0491,835535568,2021-06-18,7261,Joint
980681,8566720,Checking,USD,508003.22,470687.08,0,0.0307,912234067,2022-02-26,5376,Joint
768572,1548532,Savings,USD,827247.88,778312.26,100,0.0279,867268055,2021-02-01,7466,Joint
794405,7830585,Checking,USD,573720.04,550485.96,0,0.0482,510774182,2024-03-12,2016,Individual
505187,8474842,Checking,USD,186967.08,180358.44,0,0.0208,938600946,2020-04-22,7737,Individual
387125,8680951,Checking,USD,520782.8,486677.67,0,0.0471,385522975,2023-03-04,9726,Individual
483060,9750091,Checking,USD,701302.77,666478.58,0,0.0255,613552034,2023-10-22,8583,Joint
430049,9757292,Checking,USD,317588.17,292763.21,0,0.0342,574878095,2021-01-24,4225,Individual
179687,3700985,Checking,USD,789715.06,753682.2,0,0.0105,930852484,2024-02-09,1096,Individual
952541,6730239,Savings,USD,523553.06,474555.48,100,0.025,462290747,2023-07-09,6555,Joint
256399,7233301,Checking,USD,609908.12,580282.22,0,0.0361,949826121,2023-12-27,9180,Individual
767250,9645534,Savings,USD,348221.33,337014.57,100,0.015,918591979,2021-11-08,5919,Individual
709034,8140504,Savings,USD,880275.6,822604.48,100,0.0133,720705315,2024-10-15,6250,Individual
676469,4732664,Checking,USD,867298.57,810175.19,0,0.024,731794820,2023-03-09,9359,Individual
788033,9863259,Checking,USD,106026.65,97337.63,0,0.038,905535398,2022-04-23,3925,Joint
676797,1528859,Checking,USD,308700.15,302553.29,0,0.0498,375935906,2022-09-28,3502,Individual
343802,4388838,Checking,USD,409021.73,398255.81,0,0.04,799633113,2023-09-02,8012,Individual
618359,2402558,Checking,USD,356099.44,331128.71,0,0.0337,261310007,2020-02-29,7056,Individual
211934,6956086,Checking,USD,728222.34,681569.12,0,0.0322,918315063,2022-02-08,2368,Individual
815745,8405118,Checking,USD,637167.58,619658.4,0,0.0339,166467710,2024-10-30,9697,Individual
668883,2286625,Checking,USD,908823.65,904925.76,0,0.0103,579978124,2022-02-20,8217,Individual
811383,4534751,Checking,USD,706594.96,659471.63,0,0.0218,456166585,2022-05-02,6274,Joint
275652,7006319,Savings,USD,610795.76,604197.53,100,0.0263,165145397,2021-03-24,5468,Joint
835603,8967227,Checking,USD,186669.33,173619.25,0,0.0267,919828157,2024-11-01,6948,Joint
974658,7693125,Checking,USD,806863.57,781622.49,0,0.0355,970402476,2022-09-19,8327,Individual
639008,4272857,Checking,USD,79879.75,77606.79,0,0.0486,299675908,2024-07-29,3284,Individual
259169,4142634,Checking,USD,980137.18,949281.72,0,0.02,897342936,2022-06-13,7407,Joint
534448,6160334,Checking,USD,949625.84,884918.42,0,0.0148,622455482,2022-02-06,7663,Individual
460148,5523884,Checking,USD,458237.97,440451.88,0,0.014,452615105,2024-04-23,1832,Individual
324995,1231414,Savings,USD,914128.51,840857.01,100,0.0437,601228946,2021-04-03,3881,Joint
454565,7212867,Checking,USD,245798.36,227195.28,0,0.0217,121915894,2023-01-26,9799,Individual
679209,7074471,Checking,USD,955476.63,910890.46,0,0.0111,866667216,2024-03-02,9588,Individual
200083,8884237,Checking,USD,857200.44,802983.21,0,0.0483,573455677,2022-04-07,3287,Joint
930621,7371193,Checking,USD,892524.86,813672.7,0,0.0163,440815968,2022-07-08,3171,Individual
799276,5207747,Checking,USD,277571.43,274479.28,0,0.0303,210863791,2021-01-26,8977,Individual
516667,7822357,Savings,USD,165703.44,150190.28,100,0.0483,781228631,2022-01-18,5016,Individual
197475,4346712,Checking,USD,616080.15,581944.74,0,0.0379,374535340,2021-09-29,1958,Joint
443853,2638595,Checking,USD,82287.21,80028.48,0,0.0434,239287062,2022-12-19,5311,Individual
949008,3961635,Savings,USD,397298.82,381317.33,100,0.0497,983486249,2020-06-10,1675,Individual
469620,1314924,Savings,USD,477830.64,438339.42,100,0.0166,483963162,2021-11-07,7386,Joint
412942,2115198,Checking,USD,488029.24,453218.99,0,0.0201,608247623,2021-04-22,9103,Joint
337216,6805175,Checking,USD,635051.1,620458.07,0,0.0411,563937793,2024-07-09,6752,Individual
